CIK,Change Jaccard,Change TFID,Change W2V,Common Words,Deleted Words,New Words,Number of Words,Top words,Year
1178970,0.419172932331,0.16708498316,0.664059294489,0.580827067669,0.00563909774436,0.413533834586,3235,"['loan', 'impair', 'valu', 'bank', 'financi', 'increas', 'result', 'deposit', 'market', 'loss']",2009
1178970,0.163904235727,0.0357156426623,0.0337379030704,0.836095764273,0.138121546961,0.0257826887661,2760,"['loan', 'increas', 'impair', 'financi', 'valu', 'result', 'loss', 'asset', 'insur', 'rate']",2010
1178970,0.38880484115,0.112571909525,0.17484646455,0.61119515885,0.0968229954614,0.291981845688,3695,"['loan', 'oper', 'result', 'rate', 'financi', 'risk', 'secur', 'impair', 'loss', 'asset']",2013
907254,0.0820633059789,0.0091641382654,0.0135159568642,0.917936694021,0.0679953106682,0.0140679953107,7300,"['properti', 'debt', 'saul', 'oper', 'incom', 'leas', 'tenant', 'tax', 'organ', 'stock']",2008
907254,0.0311720698254,0.00640814524225,0.00291097552646,0.968827930175,0.0224438902743,0.00872817955112,7047,"['properti', 'debt', 'incom', 'leas', 'tenant', 'tax', 'saul', 'abil', 'oper', 'organ']",2009
907254,0.105140186916,0.017514743567,0.0127702307502,0.894859813084,0.0210280373832,0.0841121495327,7836,"['properti', 'oper', 'debt', 'saul', 'tenant', 'incom', 'tax', 'abil', 'leas', 'organ']",2010
907254,0.0268378063011,0.00544914142641,0.00182495533833,0.973162193699,0.0046674445741,0.022170361727,8023,"['properti', 'oper', 'debt', 'saul', 'tenant', 'leas', 'incom', 'tax', 'organ', 'abil']",2011
907254,0.638911788953,0.618192248197,0.488717131995,0.361088211047,0.342126957955,0.296784830998,5708,"['sceg', 'custom', 'oper', 'compani', 'result', 'ga', 'electr', 'consolid', 'nuclear', 'affect']",2013
907254,0.646573080099,0.622064046797,0.470509283599,0.353426919901,0.305532617671,0.341040462428,7740,"['properti', 'oper', 'saul', 'tenant', 'debt', 'organ', 'incom', 'abil', 'leas', 'stock']",2015
1102993,0.177158273381,0.027456920411,0.0191510995315,0.822841726619,0.0386690647482,0.138489208633,10507,"['servic', 'busi', 'internet', 'oper', 'onlin', 'result', 'user', 'client', 'market', 'technolog']",2008
1102993,0.19857524488,0.0289950250903,0.0218947899271,0.80142475512,0.150489759573,0.0480854853072,16832,"['servic', 'internet', 'busi', 'client', 'user', 'onlin', 'result', 'oper', 'market', 'technolog']",2010
1102993,0.212971078002,0.0309717794841,0.0216063175743,0.787028921998,0.0490797546012,0.163891323401,10760,"['servic', 'busi', 'internet', 'oper', 'result', 'onlin', 'market', 'user', 'client', 'technolog']",2011
1102993,0.645070422535,0.694198030534,0.236532007584,0.354929577465,0.256338028169,0.388732394366,15099,"['offshor', 'diamond', 'pipelin', 'cna', 'boardwalk', 'drill', 'ga', 'highmount', 'contract', 'rig']",2014
1102993,0.665217391304,0.782405117846,0.37952848231,0.334782608696,0.485093167702,0.180124223602,6908,"['product', 'patent', 'clinic', 'collabor', 'market', 'trial', 'develop', 'stock', 'approv', 'manufactur']",2015
936340,0.22752293578,0.0933002933409,0.0532936040906,0.77247706422,0.108256880734,0.119266055046,2181,"['electr', 'price', 'oper', 'credit', 'impact', 'rate', 'ga', 'custom', 'perform', 'nonutil']",2008
936340,0.709645669291,0.477705702428,0.22734484748,0.290354330709,0.187992125984,0.521653543307,5798,"['oper', 'product', 'drill', 'result', 'custom', 'regul', 'oil', 'compani', 'ga', 'busi']",2012
936340,0.196428571429,0.0425705990558,0.0143537672922,0.803571428571,0.1171875,0.0792410714286,5422,"['oper', 'product', 'regul', 'custom', 'result', 'drill', 'busi', 'advers', 'oil', 'ga']",2013
936340,0.658536585366,0.390169545799,0.179836455694,0.341463414634,0.243163340724,0.415373244642,10552,"['product', 'custom', 'market', 'oem', 'oper', 'result', 'busi', 'harm', 'manufactur', 'new']",2014
1428765,0.0501043841336,0.016045639723,2.59923244987,0.949895615866,0.00417536534447,0.0459290187891,2788,"['stock', 'common', 'compani', 'oper', 'market', 'abil', 'price', 'penni', 'insur', 'busi']",2010
1428765,0.083984375,0.104062390333,0.753953248058,0.916015625,0.015625,0.068359375,3240,"['stock', 'common', 'act', 'oper', 'compani', 'market', 'abil', 'price', 'exchang', 'penni']",2011
1428765,0.0750988142292,0.0972123203629,0.80622510245,0.924901185771,0.0711462450593,0.00395256916996,2767,"['stock', 'common', 'compani', 'oper', 'market', 'abil', 'price', 'penni', 'busi', 'insur']",2013
1428765,0.0276595744681,0.00402591917488,1.63358165702,0.972340425532,0.0276595744681,0.0,2662,"['stock', 'common', 'oper', 'compani', 'market', 'price', 'abil', 'penni', 'insur', 'futur']",2015
858877,0.145569620253,0.0238820044029,0.459761362675,0.854430379747,0.0452079566004,0.100361663653,11164,"['product', 'result', 'market', 'oper', 'busi', 'custom', 'advers', 'servic', 'includ', 'sale']",2008
858877,0.0527777777778,0.00596016926557,0.0767631949247,0.947222222222,0.0305555555556,0.0222222222222,10676,"['product', 'result', 'market', 'oper', 'busi', 'advers', 'custom', 'servic', 'condit', 'includ']",2009
858877,0.0843486410497,0.009864334422,0.267785590847,0.91565135895,0.0656044985942,0.0187441424555,9532,"['product', 'result', 'oper', 'market', 'busi', 'advers', 'custom', 'servic', 'condit', 'chang']",2010
858877,0.133936651584,0.0181595668032,0.347971027208,0.866063348416,0.0361990950226,0.0977375565611,11411,"['product', 'result', 'oper', 'market', 'busi', 'custom', 'advers', 'includ', 'servic', 'condit']",2011
858877,0.0666066606661,0.00789408790382,0.0706519357566,0.933393339334,0.025202520252,0.041404140414,11710,"['product', 'result', 'oper', 'market', 'busi', 'custom', 'advers', 'includ', 'servic', 'condit']",2013
946486,0.102346805737,0.0118584676891,0.137571860787,0.897653194263,0.0332464146023,0.0691003911343,23398,"['product', 'develop', 'market', 'commerci', 'manufactur', 'requir', 'approv', 'result', 'addit', 'surfaxin']",2011
946486,0.102346805737,0.0118584676891,0.137571860787,0.897653194263,0.0691003911343,0.0332464146023,20362,"['product', 'develop', 'market', 'manufactur', 'approv', 'requir', 'commerci', 'includ', 'result', 'drug']",2012
946486,0.132343447385,0.0143953535399,0.344485098145,0.867656552615,0.0542285345384,0.078114912847,21555,"['product', 'develop', 'market', 'manufactur', 'approv', 'requir', 'drug', 'fda', 'result', 'clinic']",2013
946486,0.0,2.22044604925e-16,5.55111512313e-16,1.0,0.0,0.0,21555,"['product', 'develop', 'market', 'manufactur', 'approv', 'requir', 'drug', 'fda', 'result', 'clinic']",2014
946486,0.0,2.22044604925e-16,5.55111512313e-16,1.0,0.0,0.0,21555,"['product', 'develop', 'market', 'manufactur', 'approv', 'requir', 'drug', 'fda', 'result', 'clinic']",2015
1398659,0.651960784314,0.596594397485,0.285077755347,0.348039215686,0.445378151261,0.206582633053,5919,"['mt', 'hope', 'project', 'llc', 'molybdenum', 'oper', 'product', 'advers', 'price', 'result']",2012
1398659,0.0729040097205,0.0158152500231,0.00833546113983,0.927095990279,0.0352369380316,0.0376670716889,5627,"['hope', 'mt', 'project', 'molybdenum', 'oper', 'llc', 'price', 'develop', 'product', 'advers']",2014
1398659,0.624663072776,0.514497272027,0.313903871806,0.375336927224,0.159703504043,0.464959568733,15591,"['product', 'result', 'oper', 'busi', 'custom', 'financi', 'endus', 'technolog', 'addit', 'sale']",2015
884650,0.09977827051,0.0187817630922,0.00783092625464,0.90022172949,0.0753880266075,0.0243902439024,7116,"['contract', 'govern', 'busi', 'stock', 'result', 'advers', 'common', 'servic', 'market', 'oper']",2010
884650,0.121710526316,0.021222556762,0.0094937589548,0.878289473684,0.0361842105263,0.0855263157895,7931,"['contract', 'govern', 'busi', 'stock', 'result', 'common', 'oper', 'servic', 'advers', 'requir']",2011
884650,0.0961325966851,0.0152597350895,0.0090771368226,0.903867403315,0.0674033149171,0.028729281768,11719,"['contract', 'govern', 'busi', 'stock', 'result', 'oper', 'affect', 'advers', 'servic', 'common']",2012
884650,0.600994406464,0.61694819718,0.133933158694,0.399005593536,0.125543816035,0.475450590429,26221,"['properti', 'distribut', 'invest', 'reit', 'stockhold', 'advisor', 'share', 'asset', 'leas', 'oper']",2014
884650,0.640795381655,0.60509992829,0.240139223763,0.359204618345,0.543296985247,0.097498396408,5113,"['loan', 'mepco', 'financi', 'counterparti', 'oper', 'result', 'advers', 'busi', 'servic', 'loss']",2015
842023,0.524709302326,0.0922328521317,0.548665323029,0.475290697674,0.468023255814,0.0566860465116,1675,"['compani', 'product', 'develop', 'affect', 'oper', 'result', 'market', 'invest', 'advers', 'sale']",2008
842023,0.158653846154,0.0168358905772,0.302175189557,0.841346153846,0.0384615384615,0.120192307692,1782,"['compani', 'product', 'develop', 'affect', 'result', 'oper', 'sale', 'advers', 'market', 'futur']",2009
842023,0.203354297694,0.0459650586529,0.31902998902,0.796645702306,0.041928721174,0.16142557652,2184,"['compani', 'product', 'develop', 'oper', 'affect', 'result', 'advers', 'market', 'financi', 'materi']",2010
842023,0.431205673759,0.112194088199,0.226560520644,0.568794326241,0.0794326241135,0.351773049645,3452,"['compani', 'product', 'busi', 'advers', 'cyvek', 'develop', 'result', 'oper', 'affect', 'agreement']",2011
842023,0.524709302326,0.0922328521317,0.548665323029,0.475290697674,0.468023255814,0.0566860465116,1675,"['compani', 'product', 'develop', 'affect', 'oper', 'result', 'market', 'invest', 'advers', 'sale']",2012
842023,0.158653846154,0.0168358905772,0.302175189557,0.841346153846,0.0384615384615,0.120192307692,1782,"['compani', 'product', 'develop', 'affect', 'result', 'oper', 'sale', 'advers', 'market', 'futur']",2013
842023,0.203354297694,0.0459650586529,0.31902998902,0.796645702306,0.041928721174,0.16142557652,2184,"['compani', 'product', 'develop', 'oper', 'affect', 'result', 'advers', 'market', 'financi', 'materi']",2014
63276,0.0734597156398,0.00533964951168,0.033784167187,0.92654028436,0.0699052132701,0.00355450236967,5372,"['mattel', 'product', 'oper', 'result', 'busi', 'advers', 'sale', 'affect', 'impact', 'increas']",2008
63276,0.00380710659898,0.000269691478176,0.00161348839208,0.996192893401,0.0,0.00380710659898,5403,"['mattel', 'product', 'oper', 'result', 'busi', 'advers', 'affect', 'sale', 'impact', 'cost']",2009
63276,0.0655737704918,0.00364646893389,0.0313190218896,0.934426229508,0.0592686002522,0.0063051702396,4935,"['mattel', 'product', 'oper', 'result', 'busi', 'advers', 'affect', 'sale', 'increas', 'financi']",2010
63276,0.0486555697823,0.00197625759424,0.0244795294654,0.951344430218,0.00384122919334,0.044814340589,5296,"['mattel', 'product', 'oper', 'result', 'busi', 'advers', 'sale', 'affect', 'increas', 'cost']",2011
63276,0.263574660633,0.0265876270823,0.206724692845,0.736425339367,0.143665158371,0.119909502262,5053,"['mattel', 'product', 'result', 'oper', 'busi', 'advers', 'increas', 'materi', 'custom', 'affect']",2012
63276,0.114434330299,0.0142420309678,0.161133056946,0.885565669701,0.0988296488947,0.0156046814044,4093,"['mattel', 'product', 'result', 'oper', 'busi', 'custom', 'sale', 'increas', 'materi', 'advers']",2013
63276,0.256009615385,0.0264650706008,0.342762274386,0.743990384615,0.0889423076923,0.167067307692,5040,"['mattel', 'product', 'oper', 'result', 'busi', 'advers', 'affect', 'increas', 'custom', 'condit']",2014
63276,0.0744949494949,0.00975409401823,0.0645923193323,0.925505050505,0.0315656565657,0.0429292929293,5230,"['mattel', 'product', 'result', 'oper', 'busi', 'advers', 'increas', 'cost', 'affect', 'custom']",2015
1097149,0.109268292683,0.0203334283131,0.00929132846408,0.890731707317,0.0526829268293,0.0565853658537,7973,"['product', 'result', 'oper', 'invisalign', 'busi', 'market', 'futur', 'custom', 'requir', 'price']",2010
1097149,0.109268292683,0.0203334283131,0.00929132846408,0.890731707317,0.0565853658537,0.0526829268293,7836,"['product', 'result', 'oper', 'busi', 'market', 'custom', 'futur', 'price', 'invisalign', 'new']",2011
1097149,0.577185368878,0.430713486101,0.153479778738,0.422814631122,0.176689398636,0.400495970242,18692,"['iluvien', 'product', 'candid', 'approv', 'commerci', 'stock', 'patent', 'market', 'regulatori', 'addit']",2013
1097149,0.665894614939,0.76921383508,0.43807630059,0.334105385061,0.434858135495,0.231036479444,6334,"['alcoa', 'aluminum', 'oper', 'result', 'compani', 'cost', 'busi', 'advers', 'chang', 'energi']",2015
757011,0.0904925544101,0.0107214353199,0.0208259476383,0.90950744559,0.0366552119129,0.0538373424971,5937,"['oper', 'busi', 'materi', 'price', 'result', 'product', 'advers', 'affect', 'increas', 'condit']",2008
757011,0.158918918919,0.0266192065468,0.0639466592716,0.841081081081,0.0681081081081,0.0908108108108,6209,"['oper', 'result', 'busi', 'materi', 'advers', 'price', 'affect', 'product', 'market', 'condit']",2009
757011,0.251497005988,0.120117196447,0.136383996975,0.748502994012,0.111776447106,0.139720558882,6835,"['oper', 'result', 'boral', 'busi', 'advers', 'usg', 'materi', 'affect', 'price', 'condit']",2010
757011,0.444560669456,0.158531462288,0.598239480339,0.555439330544,0.375523012552,0.0690376569038,3494,"['oper', 'busi', 'price', 'result', 'materi', 'affect', 'advers', 'product', 'increas', 'cost']",2011
757011,0.283544303797,0.0522818823706,0.273232721621,0.716455696203,0.0392405063291,0.244303797468,5247,"['oper', 'busi', 'result', 'materi', 'price', 'affect', 'product', 'advers', 'increas', 'market']",2012
757011,0.140808344198,0.0235934997688,0.0588263921246,0.859191655802,0.13037809648,0.0104302477184,4411,"['oper', 'busi', 'materi', 'price', 'result', 'advers', 'affect', 'product', 'market', 'condit']",2013
757011,0.416073245168,0.157321876112,0.399854379357,0.583926754832,0.0946083418108,0.321464903357,6835,"['oper', 'result', 'boral', 'busi', 'advers', 'usg', 'materi', 'affect', 'price', 'condit']",2014
1040971,0.044,0.00838899727974,0.00484985650617,0.956,0.03,0.014,8365,"['properti', 'stock', 'oper', 'advers', 'affect', 'stockhold', 'result', 'share', 'debt', 'ventur']",2010
1040971,0.173951048951,0.040843384327,0.0374724478255,0.826048951049,0.0218531468531,0.152097902098,11132,"['properti', 'stock', 'advers', 'market', 'oper', 'result', 'affect', 'stockhold', 'share', 'debt']",2011
1040971,0.618658892128,0.610057572707,0.461553772323,0.381341107872,0.271137026239,0.347521865889,12953,"['ga', 'oil', 'drill', 'crude', 'product', 'ngl', 'natur', 'oper', 'reserv', 'fractur']",2012
1012620,0.216354344123,0.0412577624823,0.0116703910664,0.783645655877,0.0621805792164,0.154173764906,9644,"['oper', 'result', 'railroad', 'condit', 'financi', 'advers', 'rail', 'materi', 'addit', 'effect']",2008
1012620,0.366723259762,0.0917747500129,0.0282284754926,0.633276740238,0.301358234295,0.0653650254669,5745,"['oper', 'result', 'condit', 'advers', 'materi', 'financi', 'addit', 'railroad', 'liquid', 'affect']",2009
1012620,0.13900862069,0.0317869792143,0.0123886712754,0.86099137931,0.0258620689655,0.113146551724,6498,"['oper', 'result', 'condit', 'advers', 'railroad', 'financi', 'materi', 'addit', 'liquid', 'affect']",2010
1012620,0.26375711575,0.0471029225103,0.0221832908938,0.73624288425,0.121442125237,0.142314990512,6861,"['oper', 'result', 'financi', 'advers', 'condit', 'materi', 'railroad', 'addit', 'liquid', 'rail']",2011
1012620,0.722991689751,0.58149479616,0.313714228584,0.277008310249,0.578024007387,0.144967682364,2049,"['govern', 'risk', 'contract', 'busi', 'custom', 'threat', 'fund', 'perform', 'program', 'defens']",2012
1012620,0.723463687151,0.580203432699,0.313305322647,0.276536312849,0.148975791434,0.574487895717,6720,"['oper', 'result', 'advers', 'financi', 'condit', 'materi', 'addit', 'liquid', 'railroad', 'affect']",2013
1012620,0.614759647935,0.560052076934,0.0969541665842,0.385240352065,0.233581584292,0.381178063643,11744,"['unithold', 'distribut', 'partnership', 'unit', 'tax', 'oper', 'incom', 'cash', 'ghg', 'refin']",2015
79732,0.16144018583,0.0148486802322,0.012156715826,0.83855981417,0.0360046457607,0.12543554007,6048,"['phi', 'energi', 'pepco', 'busi', 'oper', 'requir', 'dpl', 'ace', 'facil', 'addit']",2008
79732,0.241917502787,0.0506300533144,0.0258357399022,0.758082497213,0.167224080268,0.0746934225195,4674,"['phi', 'pepco', 'energi', 'oper', 'ace', 'dpl', 'busi', 'tax', 'facil', 'gener']",2009
79732,0.0960809102402,0.0224156013036,0.0151751793933,0.90391908976,0.0404551201011,0.0556257901391,5334,"['phi', 'pepco', 'oper', 'energi', 'dpl', 'ace', 'busi', 'tax', 'transmiss', 'facil']",2010
79732,0.382158590308,0.0909189212752,0.0622587077597,0.617841409692,0.218061674009,0.1640969163,4996,"['phi', 'pepco', 'energi', 'oper', 'servic', 'requir', 'dpl', 'ace', 'busi', 'facil']",2011
79732,0.661411925977,0.645347769862,0.184466723571,0.338588074023,0.148046607265,0.513365318711,14635,"['product', 'power', 'oem', 'compon', 'manufactur', 'busi', 'custom', 'result', 'oper', 'market']",2014
79732,0.618379068283,0.661929285749,0.157847185629,0.381620931717,0.411614550096,0.206764518188,7674,"['compani', 'commun', 'apart', 'rate', 'oper', 'partnership', 'real', 'reit', 'properti', 'estat']",2015
1069394,0.0,0.0,5.55111512313e-16,1.0,0.0,0.0,2318,"['product', 'oper', 'result', 'advers', 'revenu', 'busi', 'market', 'materi', 'season', 'custom']",2010
1069394,0.733590733591,0.619116733271,0.274752469252,0.266409266409,0.263835263835,0.469755469755,3600,"['flower', 'vice', 'presid', 'bakeri', 'oper', 'mr', 'serv', 'food', 'advers', 'impact']",2012
1069394,0.685267857143,0.683264772188,0.250787738654,0.314732142857,0.323660714286,0.361607142857,3723,"['client', 'servic', 'busi', 'oper', 'financi', 'result', 'advers', 'provid', 'condit', 'product']",2014
1069394,0.684660961159,0.498595218032,0.116067426278,0.315339038841,0.083607636603,0.601053324556,17717,"['product', 'note', 'market', 'stock', 'result', 'oper', 'manufactur', 'requir', 'addit', 'licens']",2015
842183,0.131897711978,0.0493785134191,0.01786404201,0.868102288022,0.0982503364738,0.0336473755047,6522,"['properti', 'oper', 'tenant', 'advers', 'leas', 'result', 'requir', 'reit', 'affect', 'decemb']",2009
842183,0.0368731563422,0.00791634061619,0.00136971163353,0.963126843658,0.0250737463127,0.0117994100295,6335,"['properti', 'oper', 'tenant', 'advers', 'result', 'leas', 'requir', 'affect', 'reit', 'tax']",2010
842183,0.325231481481,0.120946585724,0.0328066063557,0.674768518519,0.0902777777778,0.234953703704,6167,"['properti', 'tenant', 'oper', 'result', 'share', 'advers', 'debt', 'requir', 'leas', 'affect']",2011
842183,0.0824242424242,0.0128209244739,0.00794688907018,0.917575757576,0.0351515151515,0.0472727272727,6410,"['properti', 'result', 'oper', 'share', 'tenant', 'debt', 'advers', 'requir', 'leas', 'ventur']",2012
842183,0.62890625,0.669541937934,0.185026396686,0.37109375,0.25078125,0.378125,7892,"['ga', 'oil', 'natur', 'product', 'ngl', 'oper', 'price', 'drill', 'fractur', 'reserv']",2013
842183,0.777566539924,0.71442384993,0.45922944911,0.222433460076,0.689163498099,0.0884030418251,2004,"['properti', 'oper', 'tenant', 'condit', 'environment', 'disabl', 'advers', 'result', 'affect', 'law']",2014
842183,0.703087885986,0.369051352521,0.273806952837,0.296912114014,0.0914489311164,0.611638954869,5654,"['properti', 'oper', 'tenant', 'result', 'affect', 'leas', 'advers', 'requir', 'debt', 'reit']",2015
1097149,0.109268292683,0.020899781838,0.00929132846408,0.890731707317,0.0526829268293,0.0565853658537,7973,"['product', 'result', 'oper', 'invisalign', 'busi', 'market', 'custom', 'futur', 'requir', 'price']",2010
1097149,0.587837837838,0.425627638351,0.139589470702,0.412162162162,0.184275184275,0.403562653563,18692,"['iluvien', 'product', 'candid', 'approv', 'commerci', 'stock', 'patent', 'market', 'addit', 'regulatori']",2013
1097149,0.665894614939,0.749085619992,0.43807630059,0.334105385061,0.434858135495,0.231036479444,6334,"['alcoa', 'aluminum', 'oper', 'result', 'compani', 'cost', 'busi', 'chang', 'advers', 'energi']",2015
1069394,0.733590733591,0.602610611396,0.274752469252,0.266409266409,0.263835263835,0.469755469755,3600,"['flower', 'vice', 'presid', 'mr', 'oper', 'serv', 'bakeri', 'advers', 'food', 'product']",2012
1069394,0.685267857143,0.6662362514,0.250787738654,0.314732142857,0.323660714286,0.361607142857,3723,"['client', 'servic', 'busi', 'oper', 'financi', 'result', 'advers', 'provid', 'condit', 'product']",2014
1069394,0.684660961159,0.483732912155,0.116067426278,0.315339038841,0.083607636603,0.601053324556,17717,"['product', 'note', 'market', 'stock', 'result', 'manufactur', 'oper', 'requir', 'addit', 'licens']",2015
715579,0.637144745539,0.492083731535,0.29210711937,0.362855254461,0.469266358229,0.16787838731,6035,"['product', 'custom', 'result', 'financi', 'oper', 'busi', 'servic', 'advers', 'condit', 'revenu']",2013
715579,0.653916211293,0.490535504938,0.285866378937,0.346083788707,0.141469338191,0.512446873103,17487,"['product', 'approv', 'zalviso', 'candid', 'trial', 'manufactur', 'commerci', 'clinic', 'fda', 'patent']",2014
715579,0.532029339853,0.197291825626,0.0496993779756,0.467970660147,0.223471882641,0.308557457213,19541,"['product', 'ampyra', 'fda', 'requir', 'manufactur', 'approv', 'develop', 'market', 'program', 'clinic']",2015
1070336,0.687611144043,0.703756770471,0.562867232501,0.312388855957,0.473621813871,0.213989330172,6173,"['barg', 'oper', 'fuel', 'demand', 'grain', 'vessel', 'result', 'inland', 'busi', 'increas']",2013
1070336,0.599852616065,0.438678763325,0.240240339843,0.400147383935,0.254237288136,0.345615327929,8439,"['result', 'oper', 'product', 'busi', 'materi', 'advers', 'financi', 'condit', 'addit', 'custom']",2014
1070336,0.0952380952381,0.0204654805179,0.0128479041078,0.904761904762,0.0590476190476,0.0361904761905,7970,"['result', 'oper', 'product', 'busi', 'materi', 'advers', 'financi', 'condit', 'addit', 'custom']",2015
1008848,0.861205915813,0.512183841726,0.421739147576,0.138794084187,0.843003412969,0.0182025028441,544,"['oper', 'abl', 'manag', 'continu', 'control', 'revenu', 'effect', 'report', 'addit', 'personnel']",2013
1008848,0.79746835443,0.464504876294,0.450364225993,0.20253164557,0.0470162748644,0.750452079566,3328,"['oper', 'israel', 'busi', 'product', 'explos', 'devic', 'develop', 'revenu', 'judgment', 'court']",2014
1008848,0.667644183773,0.440208254896,0.144982600529,0.332355816227,0.182795698925,0.484848484848,6472,"['custom', 'result', 'product', 'oper', 'financi', 'busi', 'servic', 'advers', 'condit', 'revenu']",2015
1053352,0.741192411924,0.406949254468,0.389883497853,0.258807588076,0.0948509485095,0.646341463415,13046,"['product', 'distributor', 'market', 'oper', 'result', 'busi', 'law', 'compani', 'sharehold', 'regul']",2013
1053352,0.647940074906,0.680663502452,0.21246110432,0.352059925094,0.481897627965,0.166042446941,7549,"['loan', 'capit', 'bank', 'busi', 'result', 'real', 'requir', 'estat', 'addit', 'financi']",2014
1053352,0.630555555556,0.754300962266,0.235570231306,0.369444444444,0.206944444444,0.423611111111,12536,"['product', 'clinic', 'sustol', 'trial', 'approv', 'manufactur', 'candid', 'regulatori', 'requir', 'develop']",2015
1096385,0.673258003766,0.571498474017,0.308787056143,0.326741996234,0.367231638418,0.306026365348,4127,"['anim', 'hospit', 'oper', 'busi', 'result', 'laboratori', 'revenu', 'servic', 'market', 'advers']",2012
1096385,0.0730994152047,0.0166361449541,0.00830750186491,0.926900584795,0.0555555555556,0.0175438596491,3860,"['anim', 'oper', 'hospit', 'busi', 'result', 'laboratori', 'market', 'advers', 'product', 'affect']",2013
1096385,0.653495440729,0.552535214657,0.130555219109,0.346504559271,0.144376899696,0.509118541033,14050,"['solut', 'custom', 'class', 'veeva', 'common', 'result', 'oper', 'stock', 'busi', 'advers']",2014
