"Alta Mesa Holdings, LP",10-Q,1518403,2015-05-15,http://www.sec.gov/Archives/edgar/data/1518403/0001518403-15-000008-index.htm
"Altegris QIM Futures Fund, L.P.",10-Q,1469317,2015-05-15,http://www.sec.gov/Archives/edgar/data/1469317/0001398344-15-003352-index.htm
"Altegris Winton Futures Fund, L.P.",10-Q,1198415,2015-05-15,http://www.sec.gov/Archives/edgar/data/1198415/0001398344-15-003353-index.htm
"Alternative Fuels Americas, Inc.",10-K,1530746,2015-04-15,http://www.sec.gov/Archives/edgar/data/1530746/0000721748-15-000273-index.htm
"Alternative Fuels Americas, Inc.",10-K/A,1530746,2015-04-16,http://www.sec.gov/Archives/edgar/data/1530746/0000721748-15-000289-index.htm
Altisource Asset Management Corp,10-Q,1555074,2015-05-07,http://www.sec.gov/Archives/edgar/data/1555074/0001555074-15-000024-index.htm
Altisource Portfolio Solutions S.A.,10-Q,1462418,2015-04-23,http://www.sec.gov/Archives/edgar/data/1462418/0001628280-15-002875-index.htm
Altisource Residential Corp,10-Q,1555039,2015-05-07,http://www.sec.gov/Archives/edgar/data/1555039/0001555039-15-000028-index.htm
Altona Resources Inc.,10-Q,1550929,2015-05-14,http://www.sec.gov/Archives/edgar/data/1550929/0001002014-15-000207-index.htm
Altra Industrial Motion Corp.,10-Q,1374535,2015-05-04,http://www.sec.gov/Archives/edgar/data/1374535/0001374535-15-000052-index.htm
AlumiFuel Power Corp,10-K,1108046,2015-04-15,http://www.sec.gov/Archives/edgar/data/1108046/0001477932-15-002508-index.htm
AlumiFuel Power Corp,10-Q,1108046,2015-05-15,http://www.sec.gov/Archives/edgar/data/1108046/0001477932-15-003290-index.htm
"Aly Energy Services, Inc.",10-K,946822,2015-04-01,http://www.sec.gov/Archives/edgar/data/946822/0001477932-15-002184-index.htm
"Aly Energy Services, Inc.",10-Q,946822,2015-05-15,http://www.sec.gov/Archives/edgar/data/946822/0001477932-15-003311-index.htm
"Aly Energy Services, Inc.",NT 10-K,946822,2015-04-01,http://www.sec.gov/Archives/edgar/data/946822/0001477932-15-002155-index.htm
AmREIT Monthly Income & Growth Fund III Ltd,10-Q,1330466,2015-05-15,http://www.sec.gov/Archives/edgar/data/1330466/0000897101-15-000664-index.htm
AmREIT Monthly Income & Growth Fund IV LP,10-Q,1382787,2015-05-15,http://www.sec.gov/Archives/edgar/data/1382787/0000897101-15-000665-index.htm
"Amarantus Bioscience Holdings, Inc.",10-K,1424812,2015-04-06,http://www.sec.gov/Archives/edgar/data/1424812/0001144204-15-021238-index.htm
"Amarantus Bioscience Holdings, Inc.",10-Q,1424812,2015-05-19,http://www.sec.gov/Archives/edgar/data/1424812/0001144204-15-032331-index.htm
"Amarantus Bioscience Holdings, Inc.",NT 10-Q,1424812,2015-05-15,http://www.sec.gov/Archives/edgar/data/1424812/0001144204-15-031571-index.htm
"Amazing Energy Oil & Gas, Co.",10-Q,1375618,2015-06-15,http://www.sec.gov/Archives/edgar/data/1375618/0001002014-15-000294-index.htm
"Amber Road, Inc.",10-Q,1314223,2015-05-11,http://www.sec.gov/Archives/edgar/data/1314223/0001314223-15-000012-index.htm
Ambient Water Corp,10-Q,1394872,2015-05-04,http://www.sec.gov/Archives/edgar/data/1394872/0001052918-15-000194-index.htm
Ameren Illinois Co,10-Q,18654,2015-05-11,http://www.sec.gov/Archives/edgar/data/18654/0001002910-15-000119-index.htm
"Ameresco, Inc.",10-Q,1488139,2015-05-07,http://www.sec.gov/Archives/edgar/data/1488139/0001488139-15-000025-index.htm
"Ameri Metro, Inc. (formerly Yellowwood)",10-Q,1534155,2015-06-19,http://www.sec.gov/Archives/edgar/data/1534155/0001534155-15-000034-index.htm
"Ameri Metro, Inc. (formerly Yellowwood)",NT 10-Q,1534155,2015-06-15,http://www.sec.gov/Archives/edgar/data/1534155/0001534155-15-000027-index.htm
"AmeriCann, Inc.",10-Q,1508348,2015-06-15,http://www.sec.gov/Archives/edgar/data/1508348/0001004878-15-000190-index.htm
"AmeriCann, Inc.",NT 10-Q,1508348,2015-05-15,http://www.sec.gov/Archives/edgar/data/1508348/0001004878-15-000139-index.htm
AmeriCredit Automobile Receivables Trust 2010-3,10-K/A,1501258,2015-06-16,http://www.sec.gov/Archives/edgar/data/1501258/0001193125-15-224801-index.htm
AmeriCredit Automobile Receivables Trust 2011-1,10-K/A,1510890,2015-06-16,http://www.sec.gov/Archives/edgar/data/1510890/0001193125-15-224819-index.htm
AmeriCredit Automobile Receivables Trust 2011-2,10-K/A,1517134,2015-06-17,http://www.sec.gov/Archives/edgar/data/1517134/0001193125-15-224903-index.htm
AmeriCredit Automobile Receivables Trust 2011-3,10-K/A,1522412,2015-06-16,http://www.sec.gov/Archives/edgar/data/1522412/0001193125-15-224783-index.htm
AmeriCredit Automobile Receivables Trust 2012-3,10-K/A,1552221,2015-06-16,http://www.sec.gov/Archives/edgar/data/1552221/0001193125-15-224856-index.htm
AmeriCredit Automobile Receivables Trust 2012-4,10-K/A,1557356,2015-06-16,http://www.sec.gov/Archives/edgar/data/1557356/0001193125-15-224852-index.htm
AmeriCredit Automobile Receivables Trust 2012-5,10-K/A,1561939,2015-06-17,http://www.sec.gov/Archives/edgar/data/1561939/0001193125-15-224896-index.htm
AmeriCredit Automobile Receivables Trust 2013-1,10-K/A,1566972,2015-06-16,http://www.sec.gov/Archives/edgar/data/1566972/0001193125-15-224829-index.htm
AmeriCredit Automobile Receivables Trust 2013-2,10-K/A,1573292,2015-06-16,http://www.sec.gov/Archives/edgar/data/1573292/0001193125-15-224828-index.htm
AmeriCredit Automobile Receivables Trust 2013-4,10-K/A,1583712,2015-06-16,http://www.sec.gov/Archives/edgar/data/1583712/0001193125-15-224790-index.htm
AmeriCredit Automobile Receivables Trust 2013-5,10-K/A,1590997,2015-06-17,http://www.sec.gov/Archives/edgar/data/1590997/0001193125-15-224900-index.htm
AmeriCredit Automobile Receivables Trust 2014-1,10-K/A,1602190,2015-06-17,http://www.sec.gov/Archives/edgar/data/1602190/0001193125-15-224879-index.htm
AmeriCredit Automobile Receivables Trust 2014-2,10-K/A,1609714,2015-06-17,http://www.sec.gov/Archives/edgar/data/1609714/0001193125-15-224858-index.htm
AmeriCredit Automobile Receivables Trust 2014-3,10-K/A,1617166,2015-06-17,http://www.sec.gov/Archives/edgar/data/1617166/0001193125-15-224862-index.htm
AmeriCredit Automobile Receivables Trust 2014-4,10-K/A,1624831,2015-06-17,http://www.sec.gov/Archives/edgar/data/1624831/0001193125-15-224884-index.htm
"America Greener Technologies, Inc.",10-Q,1403433,2015-05-15,http://www.sec.gov/Archives/edgar/data/1403433/0001354488-15-002520-index.htm
American Airlines Group Inc.,10-Q,6201,2015-04-24,http://www.sec.gov/Archives/edgar/data/6201/0001193125-15-145178-index.htm
"American Assets Trust, Inc.",10-Q,1500217,2015-05-01,http://www.sec.gov/Archives/edgar/data/1500217/0001500217-15-000070-index.htm
"American Assets Trust, L.P.",10-Q,1509570,2015-05-01,http://www.sec.gov/Archives/edgar/data/1509570/0001500217-15-000070-index.htm
American Boarding Co,10-K,1547530,2015-04-15,http://www.sec.gov/Archives/edgar/data/1547530/0001393905-15-000197-index.htm
American Boarding Co,10-Q,1547530,2015-05-13,http://www.sec.gov/Archives/edgar/data/1547530/0001393905-15-000241-index.htm
"American Brewing Company, Inc.",10-K,1579823,2015-04-15,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000276-index.htm
"American Brewing Company, Inc.",10-Q,1579823,2015-05-14,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000348-index.htm
"American Brewing Company, Inc.",NT 10-K,1579823,2015-04-01,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000225-index.htm
"American Business Services, Inc.",10-Q,1532882,2015-05-12,http://www.sec.gov/Archives/edgar/data/1532882/0001014897-15-000159-index.htm
American Campus Communities Operating Partnership LP,10-Q,1357369,2015-05-08,http://www.sec.gov/Archives/edgar/data/1357369/0001283630-15-000005-index.htm
"American Cannabis Company, Inc.",10-K,945617,2015-04-13,http://www.sec.gov/Archives/edgar/data/945617/0000721748-15-000244-index.htm
"American Cannabis Company, Inc.",10-Q,945617,2015-05-19,http://www.sec.gov/Archives/edgar/data/945617/0000721748-15-000377-index.htm
"American Cannabis Company, Inc.",NT 10-Q,945617,2015-05-15,http://www.sec.gov/Archives/edgar/data/945617/0000721748-15-000369-index.htm
American Capital Agency Corp,10-Q,1423689,2015-05-06,http://www.sec.gov/Archives/edgar/data/1423689/0001423689-15-000018-index.htm
American Capital Mortgage Investment Corp.,10-Q,1516973,2015-05-07,http://www.sec.gov/Archives/edgar/data/1516973/0001516973-15-000025-index.htm
"American Capital Senior Floating, Ltd.",10-Q,1581934,2015-05-14,http://www.sec.gov/Archives/edgar/data/1581934/0001581934-15-000019-index.htm
"American CareSource Holdings, Inc.",10-Q,1316645,2015-05-15,http://www.sec.gov/Archives/edgar/data/1316645/0001171843-15-002910-index.htm
American Casino & Entertainment Properties LLC,10-Q,1297735,2015-05-15,http://www.sec.gov/Archives/edgar/data/1297735/0001297735-15-000014-index.htm
American Electric Technologies Inc,10-Q,1043186,2015-05-14,http://www.sec.gov/Archives/edgar/data/1043186/0001564590-15-004258-index.htm
"American Fiber Green Products, Inc.",10-K,1009925,2015-04-15,http://www.sec.gov/Archives/edgar/data/1009925/0001477932-15-002527-index.htm
"American Fiber Green Products, Inc.",10-Q,1009925,2015-05-14,http://www.sec.gov/Archives/edgar/data/1009925/0001477932-15-003081-index.htm
American Homes 4 Rent,10-K/A,1562401,2015-05-08,http://www.sec.gov/Archives/edgar/data/1562401/0001104659-15-036333-index.htm
American Homes 4 Rent,10-Q,1562401,2015-05-11,http://www.sec.gov/Archives/edgar/data/1562401/0001104659-15-036761-index.htm
"American Housing Income Trust, Inc.",10-Q,1433821,2015-06-15,http://www.sec.gov/Archives/edgar/data/1433821/0001354488-15-002991-index.htm
American Housing REIT Inc.,10-KT/A,1506385,2015-04-01,http://www.sec.gov/Archives/edgar/data/1506385/0001354488-15-001560-index.htm
American Housing REIT Inc.,10-Q,1506385,2015-05-06,http://www.sec.gov/Archives/edgar/data/1506385/0001354488-15-002117-index.htm
American Lorain CORP,10-K,1117057,2015-04-15,http://www.sec.gov/Archives/edgar/data/1117057/0001062993-15-001971-index.htm
American Lorain CORP,10-Q,1117057,2015-05-15,http://www.sec.gov/Archives/edgar/data/1117057/0001062993-15-002865-index.htm
"American Midstream Partners, LP",10-Q,1513965,2015-05-11,http://www.sec.gov/Archives/edgar/data/1513965/0001513965-15-000064-index.htm
"American Nano Silicon Technologies, Inc.",10-Q,1415917,2015-06-22,http://www.sec.gov/Archives/edgar/data/1415917/0001096906-15-000664-index.htm
"American Nano Silicon Technologies, Inc.",NT 10-Q,1415917,2015-05-15,http://www.sec.gov/Archives/edgar/data/1415917/0001096906-15-000540-index.htm
American Oil & Gas Inc.,10-K,1544400,2015-05-18,http://www.sec.gov/Archives/edgar/data/1544400/0001165527-15-000244-index.htm
American Oil & Gas Inc.,10-Q,1544400,2015-06-22,http://www.sec.gov/Archives/edgar/data/1544400/0001165527-15-000302-index.htm
American Oil & Gas Inc.,NT 10-K,1544400,2015-04-30,http://www.sec.gov/Archives/edgar/data/1544400/0001165527-15-000203-index.htm
American Oil & Gas Inc.,NT 10-Q,1544400,2015-06-15,http://www.sec.gov/Archives/edgar/data/1544400/0001165527-15-000286-index.htm
"American Railcar Industries, Inc.",10-Q,1344596,2015-05-06,http://www.sec.gov/Archives/edgar/data/1344596/0001344596-15-000032-index.htm
"American Realty Capital - Retail Centers of America II, Inc.",10-Q,1609866,2015-05-12,http://www.sec.gov/Archives/edgar/data/1609866/0001609866-15-000009-index.htm
"American Realty Capital Daily Net Asset Value Trust, Inc.",10-Q,1501745,2015-05-14,http://www.sec.gov/Archives/edgar/data/1501745/0001628280-15-004176-index.htm
"American Realty Capital Global Trust II, Inc.",10-K,1609865,2015-04-01,http://www.sec.gov/Archives/edgar/data/1609865/0001609865-15-000005-index.htm
"American Realty Capital Global Trust II, Inc.",10-Q,1609865,2015-05-15,http://www.sec.gov/Archives/edgar/data/1609865/0001609865-15-000010-index.htm
"American Realty Capital Global Trust II, Inc.",NT 10-K,1609865,2015-04-01,http://www.sec.gov/Archives/edgar/data/1609865/0001144204-15-020522-index.htm
"American Realty Capital Global Trust, Inc.",10-K,1526113,2015-04-03,http://www.sec.gov/Archives/edgar/data/1526113/0001526113-15-000002-index.htm
"American Realty Capital Global Trust, Inc.",NT 10-K,1526113,2015-04-01,http://www.sec.gov/Archives/edgar/data/1526113/0001144204-15-020520-index.htm
"American Realty Capital Healthcare Trust II, Inc.",10-K,1561032,2015-04-15,http://www.sec.gov/Archives/edgar/data/1561032/0001561032-15-000008-index.htm
"American Realty Capital Healthcare Trust II, Inc.",10-Q,1561032,2015-05-14,http://www.sec.gov/Archives/edgar/data/1561032/0001561032-15-000010-index.htm
"American Realty Capital Healthcare Trust II, Inc.",NT 10-K,1561032,2015-04-01,http://www.sec.gov/Archives/edgar/data/1561032/0001144204-15-020562-index.htm
"American Realty Capital Healthcare Trust III, Inc.",10-Q,1609234,2015-05-14,http://www.sec.gov/Archives/edgar/data/1609234/0001609234-15-000007-index.htm
"American Realty Capital Hospitality Trust, Inc.",10-Q,1583077,2015-05-15,http://www.sec.gov/Archives/edgar/data/1583077/0001583077-15-000006-index.htm
"American Realty Capital Hospitality Trust, Inc.",10-Q/A,1583077,2015-05-19,http://www.sec.gov/Archives/edgar/data/1583077/0001583077-15-000009-index.htm
"American Realty Capital New York City REIT II, Inc.",10-Q,1614540,2015-06-26,http://www.sec.gov/Archives/edgar/data/1614540/0001614540-15-000005-index.htm
"American Realty Capital New York City REIT, Inc.",10-Q,1595527,2015-05-14,http://www.sec.gov/Archives/edgar/data/1595527/0001595527-15-000011-index.htm
"American Realty Capital Properties, Inc.",10-K/A,1507385,2015-04-30,http://www.sec.gov/Archives/edgar/data/1507385/0001193125-15-162852-index.htm
"American Realty Capital Properties, Inc.",10-Q,1507385,2015-05-07,http://www.sec.gov/Archives/edgar/data/1507385/0001507385-15-000039-index.htm
"American Realty Capital Trust V, Inc.",10-K,1568162,2015-05-15,http://www.sec.gov/Archives/edgar/data/1568162/0001568162-15-000005-index.htm
"American Realty Capital Trust V, Inc.",10-Q,1568162,2015-05-19,http://www.sec.gov/Archives/edgar/data/1568162/0001568162-15-000008-index.htm
"American Realty Capital Trust V, Inc.",NT 10-K,1568162,2015-04-01,http://www.sec.gov/Archives/edgar/data/1568162/0001144204-15-020636-index.htm
"American Realty Capital Trust V, Inc.",NT 10-Q,1568162,2015-05-18,http://www.sec.gov/Archives/edgar/data/1568162/0001144204-15-031971-index.htm
"American Renaissance Capital, Inc.",NT 10-Q,1614106,2015-05-15,http://www.sec.gov/Archives/edgar/data/1614106/0001493152-15-001947-index.htm
"American Residential Properties, Inc.",10-Q,1548981,2015-05-11,http://www.sec.gov/Archives/edgar/data/1548981/0001548981-15-000020-index.htm
"American Retail Group, Inc.",10-K,277905,2015-04-15,http://www.sec.gov/Archives/edgar/data/277905/0001213900-15-002716-index.htm
"American Retail Group, Inc.",10-Q,277905,2015-05-15,http://www.sec.gov/Archives/edgar/data/277905/0001213900-15-003727-index.htm
American Riding Tours Inc,NT 10-K,1585755,2015-06-30,http://www.sec.gov/Archives/edgar/data/1585755/0001350071-15-000043-index.htm
American Sands Energy Corp.,NT 10-K,1432001,2015-06-29,http://www.sec.gov/Archives/edgar/data/1432001/0001019687-15-002564-index.htm
"American Water Works Company, Inc.",10-Q,1410636,2015-05-06,http://www.sec.gov/Archives/edgar/data/1410636/0001564590-15-003448-index.htm
American Xanthan Corp,10-K,1600249,2015-04-13,http://www.sec.gov/Archives/edgar/data/1600249/0001607062-15-000177-index.htm
American Xanthan Corp,10-Q,1600249,2015-05-13,http://www.sec.gov/Archives/edgar/data/1600249/0001607062-15-000201-index.htm
"American-Swiss Capital, Inc.",10-K,1586654,2015-04-14,http://www.sec.gov/Archives/edgar/data/1586654/0001021432-15-000115-index.htm
"American-Swiss Capital, Inc.",10-Q,1586654,2015-05-20,http://www.sec.gov/Archives/edgar/data/1586654/0001021432-15-000162-index.htm
"American-Swiss Capital, Inc.",NT 10-Q,1586654,2015-05-15,http://www.sec.gov/Archives/edgar/data/1586654/0001021432-15-000140-index.htm
Americredit Automobile Receivables Trust 2011-4,10-K/A,1529197,2015-06-16,http://www.sec.gov/Archives/edgar/data/1529197/0001193125-15-224810-index.htm
Americredit Automobile Receivables Trust 2011-5,10-K/A,1533218,2015-06-17,http://www.sec.gov/Archives/edgar/data/1533218/0001193125-15-224870-index.htm
Americredit Automobile Receivables Trust 2012-1,10-K/A,1540779,2015-06-16,http://www.sec.gov/Archives/edgar/data/1540779/0001193125-15-224799-index.htm
Americredit Automobile Receivables Trust 2012-2,10-K/A,1546680,2015-06-16,http://www.sec.gov/Archives/edgar/data/1546680/0001193125-15-224827-index.htm
Americredit Automobile Receivables Trust 2013-3,10-K/A,1578821,2015-06-16,http://www.sec.gov/Archives/edgar/data/1578821/0001193125-15-224805-index.htm
Ameris Bancorp,10-Q,351569,2015-05-08,http://www.sec.gov/Archives/edgar/data/351569/0001193125-15-178983-index.htm
"Amphastar Pharmaceuticals, Inc.",10-Q,1297184,2015-05-14,http://www.sec.gov/Archives/edgar/data/1297184/0001171843-15-002835-index.htm
"Ampio Pharmaceuticals, Inc.",10-Q,1411906,2015-05-08,http://www.sec.gov/Archives/edgar/data/1411906/0001193125-15-178525-index.htm
"Ample-Tee, Inc.",10-K/A,1537258,2015-05-14,http://www.sec.gov/Archives/edgar/data/1537258/0001494733-15-000073-index.htm
"Ample-Tee, Inc.",10-Q,1537258,2015-04-20,http://www.sec.gov/Archives/edgar/data/1537258/0001494733-15-000067-index.htm
"Ample-Tee, Inc.",NT 10-Q,1537258,2015-04-14,http://www.sec.gov/Archives/edgar/data/1537258/0001494733-15-000053-index.htm
AmpliPhi Biosciences Corp,10-K,921114,2015-04-15,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-023071-index.htm
AmpliPhi Biosciences Corp,10-K/A,921114,2015-04-15,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-023062-index.htm
AmpliPhi Biosciences Corp,10-K/A,921114,2015-04-30,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-026670-index.htm
AmpliPhi Biosciences Corp,10-Q,921114,2015-05-15,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-031520-index.htm
AmpliPhi Biosciences Corp,10-Q/A,921114,2015-04-15,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-023064-index.htm
AmpliPhi Biosciences Corp,10-Q/A,921114,2015-04-15,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-023067-index.htm
AmpliPhi Biosciences Corp,10-Q/A,921114,2015-04-15,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-023068-index.htm
"AmpliTech Group, Inc.",10-Q,1518461,2015-05-14,http://www.sec.gov/Archives/edgar/data/1518461/0001477932-15-003108-index.htm
"Amtrust Financial Services, Inc.",10-Q,1365555,2015-05-11,http://www.sec.gov/Archives/edgar/data/1365555/0001365555-15-000094-index.htm
"Anacor Pharmaceuticals, Inc.",10-Q,1411158,2015-05-08,http://www.sec.gov/Archives/edgar/data/1411158/0001104659-15-036278-index.htm
Ancestry.com LLC,10-Q,1575319,2015-05-01,http://www.sec.gov/Archives/edgar/data/1575319/0001193125-15-165954-index.htm
Anchor Bancorp,10-Q,1448301,2015-05-05,http://www.sec.gov/Archives/edgar/data/1448301/0000939057-15-000231-index.htm
"Andalay Solar, Inc.",10-K,1347452,2015-04-15,http://www.sec.gov/Archives/edgar/data/1347452/0001347452-15-000016-index.htm
"Andalay Solar, Inc.",10-Q,1347452,2015-05-20,http://www.sec.gov/Archives/edgar/data/1347452/0001347452-15-000036-index.htm
"Andalay Solar, Inc.",NT 10-Q,1347452,2015-05-15,http://www.sec.gov/Archives/edgar/data/1347452/0001347452-15-000034-index.htm
Andatee China Marine Fuel Services Corp,NT 10-Q,1469606,2015-05-18,http://www.sec.gov/Archives/edgar/data/1469606/0001144204-15-032015-index.htm
"Andersons, Inc.",10-Q,821026,2015-05-08,http://www.sec.gov/Archives/edgar/data/821026/0000821026-15-000033-index.htm
"Angie's List, Inc.",10-Q,1491778,2015-04-23,http://www.sec.gov/Archives/edgar/data/1491778/0001491778-15-000080-index.htm
"Anika Therapeutics, Inc.",10-Q,898437,2015-05-04,http://www.sec.gov/Archives/edgar/data/898437/0001171843-15-002462-index.htm
"Anoteros, Inc.",NT 10-K,1390292,2015-04-01,http://www.sec.gov/Archives/edgar/data/1390292/0001445866-15-000384-index.htm
"Anoteros, Inc.",NT 10-Q,1390292,2015-05-18,http://www.sec.gov/Archives/edgar/data/1390292/0001445866-15-000642-index.htm
"Anpath Group, Inc.",NT 10-K,1310527,2015-06-29,http://www.sec.gov/Archives/edgar/data/1310527/0001010412-15-000090-index.htm
"Anpulo Food Development, Inc.",10-Q,1528875,2015-05-13,http://www.sec.gov/Archives/edgar/data/1528875/0001144204-15-030175-index.htm
Antero Midstream Partners LP,10-Q,1598968,2015-04-29,http://www.sec.gov/Archives/edgar/data/1598968/0001558370-15-000592-index.htm
"Anthem, Inc.",10-Q,1156039,2015-04-29,http://www.sec.gov/Archives/edgar/data/1156039/0001156039-15-000006-index.htm
Anthera Pharmaceuticals Inc,10-Q,1316175,2015-05-11,http://www.sec.gov/Archives/edgar/data/1316175/0001214659-15-003828-index.htm
"AntriaBio, Inc.",10-Q,1509261,2015-05-15,http://www.sec.gov/Archives/edgar/data/1509261/0001144204-15-031206-index.htm
Aon plc,10-Q,315293,2015-05-01,http://www.sec.gov/Archives/edgar/data/315293/0001628280-15-003433-index.htm
Apigee Corp,10-Q,1324772,2015-06-11,http://www.sec.gov/Archives/edgar/data/1324772/0001193125-15-220619-index.htm
Apigee Corp,10-Q/A,1324772,2015-06-22,http://www.sec.gov/Archives/edgar/data/1324772/0001193125-15-229597-index.htm
Apollo Acquisition Corp,10-Q,1505367,2015-05-20,http://www.sec.gov/Archives/edgar/data/1505367/0001078782-15-000877-index.htm
Apollo Acquisition Corp,NT 10-Q,1505367,2015-05-18,http://www.sec.gov/Archives/edgar/data/1505367/0001078782-15-000828-index.htm
"Apollo Commercial Real Estate Finance, Inc.",10-Q,1467760,2015-04-30,http://www.sec.gov/Archives/edgar/data/1467760/0001467760-15-000006-index.htm
Apollo Global Management LLC,10-Q,1411494,2015-05-11,http://www.sec.gov/Archives/edgar/data/1411494/0001411494-15-000013-index.htm
"Apollo Medical Holdings, Inc.",NT 10-K,1083446,2015-06-29,http://www.sec.gov/Archives/edgar/data/1083446/0001144204-15-039626-index.htm
"Apollo Residential Mortgage, Inc.",10-Q,1515980,2015-05-07,http://www.sec.gov/Archives/edgar/data/1515980/0001515980-15-000006-index.htm
"Apple Hospitality REIT, Inc.",10-Q,1418121,2015-05-07,http://www.sec.gov/Archives/edgar/data/1418121/0001185185-15-001138-index.htm
"Apple REIT Ten, Inc.",10-Q,1498864,2015-05-07,http://www.sec.gov/Archives/edgar/data/1498864/0001185185-15-001130-index.htm
"Applied Minerals, Inc.",10-Q,8328,2015-05-11,http://www.sec.gov/Archives/edgar/data/8328/0001437749-15-009709-index.htm
"Applied Visual Sciences, Inc.",NT 10-K,873198,2015-04-01,http://www.sec.gov/Archives/edgar/data/873198/0001349905-15-000001-index.htm
Approach Resources Inc,10-Q,1405073,2015-05-07,http://www.sec.gov/Archives/edgar/data/1405073/0001193125-15-177244-index.htm
"Apptigo International, Inc.",10-K,1562738,2015-05-07,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-001802-index.htm
"Apptigo International, Inc.",10-K/A,1562738,2015-05-13,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-001899-index.htm
"Apptigo International, Inc.",10-Q,1562738,2015-05-20,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-002029-index.htm
"Apptigo International, Inc.",NT 10-Q,1562738,2015-05-15,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-001958-index.htm
"Aquilarts, Inc.",10-Q,1623020,2015-05-20,http://www.sec.gov/Archives/edgar/data/1623020/0001021432-15-000168-index.htm
"Aquilarts, Inc.",NT 10-Q,1623020,2015-05-15,http://www.sec.gov/Archives/edgar/data/1623020/0001021432-15-000153-index.htm
Aramark,10-Q,1584509,2015-05-13,http://www.sec.gov/Archives/edgar/data/1584509/0001584509-15-000089-index.htm
Arax Holdings Corp,10-Q,1566243,2015-06-19,http://www.sec.gov/Archives/edgar/data/1566243/0001019056-15-000592-index.htm
Arax Holdings Corp,NT 10-Q,1566243,2015-06-15,http://www.sec.gov/Archives/edgar/data/1566243/0001019056-15-000580-index.htm
Arc Logistics Partners LP,10-Q,1583744,2015-05-07,http://www.sec.gov/Archives/edgar/data/1583744/0001564590-15-003617-index.htm
"Arcadia Biosciences, Inc.",10-Q,1469443,2015-06-25,http://www.sec.gov/Archives/edgar/data/1469443/0001193125-15-233674-index.htm
"Arch Therapeutics, Inc.",10-Q,1537561,2015-05-07,http://www.sec.gov/Archives/edgar/data/1537561/0001144204-15-028272-index.htm
Ares Commercial Real Estate Corp,10-Q,1529377,2015-05-07,http://www.sec.gov/Archives/edgar/data/1529377/0001104659-15-035058-index.htm
"Argo Group International Holdings, Ltd.",10-Q,1091748,2015-05-08,http://www.sec.gov/Archives/edgar/data/1091748/0001564590-15-003746-index.htm
"Arista Networks, Inc.",10-K/A,1596532,2015-05-15,http://www.sec.gov/Archives/edgar/data/1596532/0001596532-15-000011-index.htm
"Arista Networks, Inc.",10-Q,1596532,2015-05-15,http://www.sec.gov/Archives/edgar/data/1596532/0001596532-15-000013-index.htm
Arlington Asset Investment Corp.,10-Q,1209028,2015-05-06,http://www.sec.gov/Archives/edgar/data/1209028/0001144204-15-028006-index.htm
"Armada Hoffler Properties, Inc.",10-Q,1569187,2015-05-05,http://www.sec.gov/Archives/edgar/data/1569187/0001193125-15-170048-index.htm
"Armada Oil, Inc.",10-Q,1081074,2015-05-15,http://www.sec.gov/Archives/edgar/data/1081074/0001185185-15-001293-index.htm
"Armco Metals Holdings, Inc.",10-Q,1410711,2015-05-15,http://www.sec.gov/Archives/edgar/data/1410711/0001437749-15-010430-index.htm
Armored AutoGroup Inc.,10-Q,1537660,2015-05-11,http://www.sec.gov/Archives/edgar/data/1537660/0001104659-15-036775-index.htm
"Armour Residential REIT, Inc.",10-Q,1428205,2015-04-29,http://www.sec.gov/Archives/edgar/data/1428205/0001428205-15-000109-index.htm
"Armstrong Energy, Inc.",10-Q,1532288,2015-05-14,http://www.sec.gov/Archives/edgar/data/1532288/0001193125-15-186755-index.htm
"Arno Therapeutics, Inc",10-Q,1195116,2015-05-15,http://www.sec.gov/Archives/edgar/data/1195116/0001144204-15-031578-index.htm
Arrayit Corp,10-K,1084507,2015-04-15,http://www.sec.gov/Archives/edgar/data/1084507/0001354488-15-001753-index.htm
Arrayit Corp,10-Q,1084507,2015-05-20,http://www.sec.gov/Archives/edgar/data/1084507/0001354488-15-002620-index.htm
Arrayit Corp,NT 10-Q,1084507,2015-05-15,http://www.sec.gov/Archives/edgar/data/1084507/0001354488-15-002468-index.htm
"Artec Global Media, Inc.",10-K,1561865,2015-05-04,http://www.sec.gov/Archives/edgar/data/1561865/0001477932-15-002869-index.htm
"Artec Global Media, Inc.",10-Q,1561865,2015-06-18,http://www.sec.gov/Archives/edgar/data/1561865/0001477932-15-003949-index.htm
"Artec Global Media, Inc.",10-Q/A,1561865,2015-06-19,http://www.sec.gov/Archives/edgar/data/1561865/0001477932-15-003967-index.htm
