Allegion plc,10-Q,1579241,2015-10-29,http://www.sec.gov/Archives/edgar/data/1579241/0001579241-15-000046-index.htm
Allergan plc,10-Q,1578845,2015-11-06,http://www.sec.gov/Archives/edgar/data/1578845/0001564590-15-009844-index.htm
"Alliance HealthCare Services, Inc",10-Q,817135,2015-11-09,http://www.sec.gov/Archives/edgar/data/817135/0000817135-15-000028-index.htm
"Alliance Holdings GP, L.P.",10-Q,1344980,2015-11-06,http://www.sec.gov/Archives/edgar/data/1344980/0001104659-15-076680-index.htm
"Allied World Assurance Co Holdings, AG",10-Q,1163348,2015-10-21,http://www.sec.gov/Archives/edgar/data/1163348/0001163348-15-000041-index.htm
"Alliqua BioMedical, Inc.",10-Q,1054274,2015-11-05,http://www.sec.gov/Archives/edgar/data/1054274/0001144204-15-062946-index.htm
Allison Transmission Holdings Inc,10-Q,1411207,2015-10-27,http://www.sec.gov/Archives/edgar/data/1411207/0001193125-15-354771-index.htm
Ally Financial Inc.,10-Q,40729,2015-10-29,http://www.sec.gov/Archives/edgar/data/40729/0000040729-15-000355-index.htm
"Alon USA Energy, Inc.",10-Q,1325955,2015-11-03,http://www.sec.gov/Archives/edgar/data/1325955/0001325955-15-000055-index.htm
"Alon USA Partners, LP",10-Q,1556766,2015-11-03,http://www.sec.gov/Archives/edgar/data/1556766/0001556766-15-000028-index.htm
"AlphaPoint Technology, Inc.",10-Q,1473654,2015-11-16,http://www.sec.gov/Archives/edgar/data/1473654/0001161697-15-000493-index.htm
"Alphabet Holding Company, Inc.",10-K,1566978,2015-11-17,http://www.sec.gov/Archives/edgar/data/1566978/0001047469-15-008749-index.htm
"Alphabet Holding Company, Inc.",10-Q/A,1566978,2015-11-16,http://www.sec.gov/Archives/edgar/data/1566978/0001047469-15-008693-index.htm
Alphabet Inc.,10-Q,1652044,2015-10-29,http://www.sec.gov/Archives/edgar/data/1652044/0001652044-15-000005-index.htm
"Alphatec Holdings, Inc.",10-Q,1350653,2015-11-03,http://www.sec.gov/Archives/edgar/data/1350653/0001350653-15-000037-index.htm
"Alphatec Holdings, Inc.",10-Q/A,1350653,2015-10-21,http://www.sec.gov/Archives/edgar/data/1350653/0001350653-15-000026-index.htm
Alpine 4 Technologies Ltd.,10-Q,1606698,2015-11-23,http://www.sec.gov/Archives/edgar/data/1606698/0001096906-15-001213-index.htm
Alpine 4 Technologies Ltd.,NT 10-Q,1606698,2015-11-16,http://www.sec.gov/Archives/edgar/data/1606698/0001096906-15-001184-index.htm
"Alpine Auto Brokers, Inc.",10-Q,1642365,2015-11-23,http://www.sec.gov/Archives/edgar/data/1642365/0001077048-15-000076-index.htm
"Alpine Auto Brokers, Inc.",NT 10-Q,1642365,2015-11-16,http://www.sec.gov/Archives/edgar/data/1642365/0001077048-15-000073-index.htm
"Alta Mesa Holdings, LP",10-Q,1518403,2015-11-12,http://www.sec.gov/Archives/edgar/data/1518403/0001518403-15-000019-index.htm
"Altegris QIM Futures Fund, L.P.",10-Q,1469317,2015-11-13,http://www.sec.gov/Archives/edgar/data/1469317/0001398344-15-007663-index.htm
"Altegris Winton Futures Fund, L.P.",10-Q,1198415,2015-11-20,http://www.sec.gov/Archives/edgar/data/1198415/0001398344-15-007794-index.htm
"Altegris Winton Futures Fund, L.P.",NT 10-Q,1198415,2015-11-13,http://www.sec.gov/Archives/edgar/data/1198415/0001398344-15-007642-index.htm
Altisource Asset Management Corp,10-Q,1555074,2015-11-09,http://www.sec.gov/Archives/edgar/data/1555074/0001555074-15-000041-index.htm
Altisource Portfolio Solutions S.A.,10-Q,1462418,2015-10-22,http://www.sec.gov/Archives/edgar/data/1462418/0001628280-15-007772-index.htm
Altisource Residential Corp,10-Q,1555039,2015-11-09,http://www.sec.gov/Archives/edgar/data/1555039/0001555039-15-000058-index.htm
Altona Resources Inc.,NT 10-Q,1550929,2015-11-17,http://www.sec.gov/Archives/edgar/data/1550929/0001002014-15-000519-index.htm
Altra Industrial Motion Corp.,10-Q,1374535,2015-10-27,http://www.sec.gov/Archives/edgar/data/1374535/0001374535-15-000117-index.htm
AlumiFuel Power Corp,10-Q,1108046,2015-11-16,http://www.sec.gov/Archives/edgar/data/1108046/0001477932-15-007151-index.htm
"Aly Energy Services, Inc.",10-Q,946822,2015-11-16,http://www.sec.gov/Archives/edgar/data/946822/0001477932-15-007158-index.htm
AmREIT Monthly Income & Growth Fund III Ltd,10-Q,1330466,2015-11-12,http://www.sec.gov/Archives/edgar/data/1330466/0000897101-15-001539-index.htm
AmREIT Monthly Income & Growth Fund IV LP,10-Q,1382787,2015-11-12,http://www.sec.gov/Archives/edgar/data/1382787/0000897101-15-001540-index.htm
"Amarantus Bioscience Holdings, Inc.",10-Q,1424812,2015-11-23,http://www.sec.gov/Archives/edgar/data/1424812/0001213900-15-009040-index.htm
"Amarantus Bioscience Holdings, Inc.",NT 10-Q,1424812,2015-11-13,http://www.sec.gov/Archives/edgar/data/1424812/0001144204-15-065347-index.htm
"Amazing Energy Oil & Gas, Co.",10-K,1375618,2015-11-13,http://www.sec.gov/Archives/edgar/data/1375618/0001002014-15-000505-index.htm
"Amazing Energy Oil & Gas, Co.",10-Q,1375618,2015-12-15,http://www.sec.gov/Archives/edgar/data/1375618/0001002014-15-000546-index.htm
"Amazing Energy Oil & Gas, Co.",NT 10-K,1375618,2015-10-27,http://www.sec.gov/Archives/edgar/data/1375618/0001002014-15-000482-index.htm
"Amber Road, Inc.",10-Q,1314223,2015-11-09,http://www.sec.gov/Archives/edgar/data/1314223/0001314223-15-000018-index.htm
Ambient Water Corp,10-Q,1394872,2015-11-02,http://www.sec.gov/Archives/edgar/data/1394872/0001052918-15-000561-index.htm
Amchi Gendynamy Science Corp,10-Q,1610764,2015-11-16,http://www.sec.gov/Archives/edgar/data/1610764/0001021432-15-001011-index.htm
Ameren Illinois Co,10-Q,18654,2015-11-06,http://www.sec.gov/Archives/edgar/data/18654/0001002910-15-000140-index.htm
"Ameresco, Inc.",10-Q,1488139,2015-11-05,http://www.sec.gov/Archives/edgar/data/1488139/0001488139-15-000075-index.htm
"Ameri Metro, Inc. (formerly Yellowwood)",10-K,1534155,2015-11-16,http://www.sec.gov/Archives/edgar/data/1534155/0001534155-15-000038-index.htm
"Ameri Metro, Inc. (formerly Yellowwood)",10-K/A,1534155,2015-11-30,http://www.sec.gov/Archives/edgar/data/1534155/0001534155-15-000043-index.htm
"Ameri Metro, Inc. (formerly Yellowwood)",10-Q,1534155,2015-12-16,http://www.sec.gov/Archives/edgar/data/1534155/0001534155-15-000058-index.htm
"Ameri Metro, Inc. (formerly Yellowwood)",NT 10-K,1534155,2015-10-30,http://www.sec.gov/Archives/edgar/data/1534155/0001534155-15-000037-index.htm
"Ameri Metro, Inc. (formerly Yellowwood)",NT 10-Q,1534155,2015-12-15,http://www.sec.gov/Archives/edgar/data/1534155/0001534155-15-000054-index.htm
"AmeriCann, Inc.",NT 10-K,1508348,2015-12-29,http://www.sec.gov/Archives/edgar/data/1508348/0001004878-15-000326-index.htm
"America Greener Technologies, Inc.",10-K,1403433,2015-10-13,http://www.sec.gov/Archives/edgar/data/1403433/0001354488-15-004619-index.htm
"America Greener Technologies, Inc.",10-Q,1403433,2015-11-20,http://www.sec.gov/Archives/edgar/data/1403433/0001354488-15-005228-index.htm
"America Greener Technologies, Inc.",NT 10-Q,1403433,2015-11-17,http://www.sec.gov/Archives/edgar/data/1403433/0001354488-15-005188-index.htm
America Resources Exploration Inc.,10-Q,1609258,2015-11-23,http://www.sec.gov/Archives/edgar/data/1609258/0001165527-15-000569-index.htm
America Resources Exploration Inc.,10-Q/A,1609258,2015-11-24,http://www.sec.gov/Archives/edgar/data/1609258/0001165527-15-000577-index.htm
America Resources Exploration Inc.,NT 10-Q,1609258,2015-11-17,http://www.sec.gov/Archives/edgar/data/1609258/0001165527-15-000559-index.htm
American Airlines Group Inc.,10-Q,6201,2015-10-23,http://www.sec.gov/Archives/edgar/data/6201/0001193125-15-351246-index.htm
"American Assets Trust, Inc.",10-Q,1500217,2015-11-06,http://www.sec.gov/Archives/edgar/data/1500217/0001500217-15-000116-index.htm
"American Assets Trust, L.P.",10-Q,1509570,2015-11-06,http://www.sec.gov/Archives/edgar/data/1509570/0001500217-15-000116-index.htm
American Boarding Co,10-Q,1547530,2015-11-16,http://www.sec.gov/Archives/edgar/data/1547530/0001393905-15-000615-index.htm
"American Brewing Company, Inc.",10-Q,1579823,2015-11-23,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000813-index.htm
"American Brewing Company, Inc.",10-Q/A,1579823,2015-11-18,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000778-index.htm
"American Brewing Company, Inc.",10-Q/A,1579823,2015-11-30,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000831-index.htm
"American Brewing Company, Inc.",NT 10-Q,1579823,2015-11-16,http://www.sec.gov/Archives/edgar/data/1579823/0001079974-15-000744-index.htm
"American Business Services, Inc.",10-Q,1532882,2015-11-13,http://www.sec.gov/Archives/edgar/data/1532882/0001014897-15-000352-index.htm
"American Cannabis Company, Inc.",10-Q,945617,2015-11-23,http://www.sec.gov/Archives/edgar/data/945617/0000721748-15-000861-index.htm
"American Cannabis Company, Inc.",NT 10-Q,945617,2015-11-10,http://www.sec.gov/Archives/edgar/data/945617/0000721748-15-000797-index.htm
American Capital Agency Corp,10-Q,1423689,2015-11-06,http://www.sec.gov/Archives/edgar/data/1423689/0001423689-15-000037-index.htm
American Capital Mortgage Investment Corp.,10-Q,1516973,2015-11-06,http://www.sec.gov/Archives/edgar/data/1516973/0001516973-15-000046-index.htm
"American Capital Senior Floating, Ltd.",10-Q,1581934,2015-11-16,http://www.sec.gov/Archives/edgar/data/1581934/0001581934-15-000046-index.htm
"American CareSource Holdings, Inc.",10-Q,1316645,2015-11-16,http://www.sec.gov/Archives/edgar/data/1316645/0001171843-15-006382-index.htm
"American CareSource Holdings, Inc.",10-Q/A,1316645,2015-11-23,http://www.sec.gov/Archives/edgar/data/1316645/0001171843-15-006490-index.htm
American Casino & Entertainment Properties LLC,10-Q,1297735,2015-11-13,http://www.sec.gov/Archives/edgar/data/1297735/0001297735-15-000031-index.htm
American Electric Technologies Inc,10-Q,1043186,2015-11-16,http://www.sec.gov/Archives/edgar/data/1043186/0001564590-15-010758-index.htm
American Farmland Co,10-Q,1474777,2015-11-25,http://www.sec.gov/Archives/edgar/data/1474777/0001564590-15-011131-index.htm
"American Fiber Green Products, Inc.",10-Q,1009925,2015-11-16,http://www.sec.gov/Archives/edgar/data/1009925/0001477932-15-007120-index.htm
"American Finance Trust, Inc",10-Q,1568162,2015-11-10,http://www.sec.gov/Archives/edgar/data/1568162/0001568162-15-000018-index.htm
American Homes 4 Rent,10-Q,1562401,2015-11-06,http://www.sec.gov/Archives/edgar/data/1562401/0001562401-15-000036-index.htm
"American Housing Income Trust, Inc.",10-Q,1433821,2015-11-13,http://www.sec.gov/Archives/edgar/data/1433821/0001433821-15-000059-index.htm
American Housing REIT Inc.,NT 10-Q,1506385,2015-11-16,http://www.sec.gov/Archives/edgar/data/1506385/0001354488-15-005116-index.htm
American Lorain CORP,10-Q,1117057,2015-11-20,http://www.sec.gov/Archives/edgar/data/1117057/0001062993-15-006366-index.htm
American Lorain CORP,NT 10-Q,1117057,2015-11-16,http://www.sec.gov/Archives/edgar/data/1117057/0001062993-15-006232-index.htm
"American Midstream Partners, LP",10-Q,1513965,2015-11-09,http://www.sec.gov/Archives/edgar/data/1513965/0001513965-15-000122-index.htm
"American Nano Silicon Technologies, Inc.",10-Q,1415917,2015-10-22,http://www.sec.gov/Archives/edgar/data/1415917/0001096906-15-001086-index.htm
"American Railcar Industries, Inc.",10-Q,1344596,2015-11-03,http://www.sec.gov/Archives/edgar/data/1344596/0001344596-15-000058-index.htm
"American Realty Capital Daily Net Asset Value Trust, Inc.",10-Q,1501745,2015-11-16,http://www.sec.gov/Archives/edgar/data/1501745/0001501745-15-000025-index.htm
"American Realty Capital Global Trust II, Inc.",10-Q,1609865,2015-11-16,http://www.sec.gov/Archives/edgar/data/1609865/0001609865-15-000016-index.htm
"American Realty Capital Healthcare Trust III, Inc.",10-Q,1609234,2015-11-12,http://www.sec.gov/Archives/edgar/data/1609234/0001609234-15-000020-index.htm
"American Realty Capital Hospitality Trust, Inc.",10-Q,1583077,2015-11-16,http://www.sec.gov/Archives/edgar/data/1583077/0001583077-15-000016-index.htm
"American Realty Capital New York City REIT II, Inc.",10-Q,1614540,2015-11-16,http://www.sec.gov/Archives/edgar/data/1614540/0001614540-15-000012-index.htm
"American Realty Capital New York City REIT, Inc.",10-Q,1595527,2015-11-16,http://www.sec.gov/Archives/edgar/data/1595527/0001595527-15-000022-index.htm
"American Residential Properties, Inc.",10-Q,1548981,2015-11-06,http://www.sec.gov/Archives/edgar/data/1548981/0001548981-15-000049-index.htm
"American Retail Group, Inc.",10-Q,277905,2015-11-10,http://www.sec.gov/Archives/edgar/data/277905/0001213900-15-008394-index.htm
American Sands Energy Corp.,NT 10-Q,1432001,2015-11-16,http://www.sec.gov/Archives/edgar/data/1432001/0001019687-15-004123-index.htm
"American Water Works Company, Inc.",10-Q,1410636,2015-11-04,http://www.sec.gov/Archives/edgar/data/1410636/0001564590-15-009409-index.htm
Ameris Bancorp,10-Q,351569,2015-11-09,http://www.sec.gov/Archives/edgar/data/351569/0001144204-15-063689-index.htm
"Amphastar Pharmaceuticals, Inc.",10-Q,1297184,2015-11-13,http://www.sec.gov/Archives/edgar/data/1297184/0001558370-15-002652-index.htm
"Ampio Pharmaceuticals, Inc.",10-Q,1411906,2015-11-06,http://www.sec.gov/Archives/edgar/data/1411906/0001193125-15-370152-index.htm
"Ample-Tee, Inc.",10-K,1537258,2015-12-14,http://www.sec.gov/Archives/edgar/data/1537258/0001640334-15-000427-index.htm
"Ample-Tee, Inc.",10-K/A,1537258,2015-12-15,http://www.sec.gov/Archives/edgar/data/1537258/0001640334-15-000441-index.htm
"Ample-Tee, Inc.",NT 10-K,1537258,2015-11-30,http://www.sec.gov/Archives/edgar/data/1537258/0001494733-15-000142-index.htm
AmpliPhi Biosciences Corp,10-Q,921114,2015-11-16,http://www.sec.gov/Archives/edgar/data/921114/0001144204-15-066161-index.htm
"AmpliTech Group, Inc.",10-Q,1518461,2015-11-16,http://www.sec.gov/Archives/edgar/data/1518461/0001477932-15-007063-index.htm
"Amplify Snack Brands, INC",10-Q,1640313,2015-11-16,http://www.sec.gov/Archives/edgar/data/1640313/0001640313-15-000006-index.htm
"Amtrust Financial Services, Inc.",10-Q,1365555,2015-11-09,http://www.sec.gov/Archives/edgar/data/1365555/0001365555-15-000165-index.htm
"Anacor Pharmaceuticals, Inc.",10-Q,1411158,2015-11-06,http://www.sec.gov/Archives/edgar/data/1411158/0001104659-15-076698-index.htm
Ancestry.com LLC,10-Q,1575319,2015-10-30,http://www.sec.gov/Archives/edgar/data/1575319/0001575319-15-000010-index.htm
Anchor Bancorp,10-Q,1448301,2015-11-12,http://www.sec.gov/Archives/edgar/data/1448301/0000939057-15-000526-index.htm
"Andalay Solar, Inc.",10-Q,1347452,2015-10-09,http://www.sec.gov/Archives/edgar/data/1347452/0001347452-15-000069-index.htm
"Andalay Solar, Inc.",10-Q,1347452,2015-11-20,http://www.sec.gov/Archives/edgar/data/1347452/0001347452-15-000079-index.htm
"Andalay Solar, Inc.",NT 10-Q,1347452,2015-11-16,http://www.sec.gov/Archives/edgar/data/1347452/0001347452-15-000073-index.htm
"Andersons, Inc.",10-Q,821026,2015-11-05,http://www.sec.gov/Archives/edgar/data/821026/0000821026-15-000056-index.htm
"Angie's List, Inc.",10-Q,1491778,2015-10-22,http://www.sec.gov/Archives/edgar/data/1491778/0001491778-15-000150-index.htm
"Anika Therapeutics, Inc.",10-Q,898437,2015-11-03,http://www.sec.gov/Archives/edgar/data/898437/0001171843-15-005922-index.htm
"Anpath Group, Inc.",10-Q,1310527,2015-11-12,http://www.sec.gov/Archives/edgar/data/1310527/0001010412-15-000189-index.htm
"Anpulo Food Development, Inc.",10-Q,1528875,2015-11-13,http://www.sec.gov/Archives/edgar/data/1528875/0001144204-15-064949-index.htm
Antero Midstream Partners LP,10-Q,1598968,2015-10-28,http://www.sec.gov/Archives/edgar/data/1598968/0001558370-15-001988-index.htm
"Anthem, Inc.",10-Q,1156039,2015-10-28,http://www.sec.gov/Archives/edgar/data/1156039/0001156039-15-000014-index.htm
Anthera Pharmaceuticals Inc,10-Q,1316175,2015-11-09,http://www.sec.gov/Archives/edgar/data/1316175/0001214659-15-007627-index.htm
"AntriaBio, Inc.",10-Q,1509261,2015-11-16,http://www.sec.gov/Archives/edgar/data/1509261/0001144204-15-065760-index.htm
Aon plc,10-Q,315293,2015-10-30,http://www.sec.gov/Archives/edgar/data/315293/0001628280-15-008083-index.htm
Apigee Corp,10-K,1324772,2015-10-14,http://www.sec.gov/Archives/edgar/data/1324772/0001193125-15-343835-index.htm
Apigee Corp,10-Q,1324772,2015-12-08,http://www.sec.gov/Archives/edgar/data/1324772/0001193125-15-397762-index.htm
Apollo Acquisition Corp,10-K,1505367,2015-10-14,http://www.sec.gov/Archives/edgar/data/1505367/0001078782-15-001624-index.htm
Apollo Acquisition Corp,10-Q,1505367,2015-11-16,http://www.sec.gov/Archives/edgar/data/1505367/0001078782-15-001839-index.htm
"Apollo Commercial Real Estate Finance, Inc.",10-Q,1467760,2015-11-06,http://www.sec.gov/Archives/edgar/data/1467760/0001467760-15-000012-index.htm
Apollo Global Management LLC,10-Q,1411494,2015-11-09,http://www.sec.gov/Archives/edgar/data/1411494/0001411494-15-000024-index.htm
"Apollo Medical Holdings, Inc.",10-Q,1083446,2015-11-16,http://www.sec.gov/Archives/edgar/data/1083446/0001144204-15-066090-index.htm
"Apollo Medical Holdings, Inc.",10-Q/A,1083446,2015-11-17,http://www.sec.gov/Archives/edgar/data/1083446/0001144204-15-066403-index.htm
"Apollo Residential Mortgage, Inc.",10-Q,1515980,2015-11-09,http://www.sec.gov/Archives/edgar/data/1515980/0001515980-15-000012-index.htm
"Apollo Residential Mortgage, Inc.",10-Q/A,1515980,2015-11-12,http://www.sec.gov/Archives/edgar/data/1515980/0001515980-15-000014-index.htm
"Apple Hospitality REIT, Inc.",10-Q,1418121,2015-11-05,http://www.sec.gov/Archives/edgar/data/1418121/0001185185-15-002792-index.htm
"Apple REIT Ten, Inc.",10-Q,1498864,2015-11-05,http://www.sec.gov/Archives/edgar/data/1498864/0001185185-15-002794-index.htm
"Applied Minerals, Inc.",10-Q,8328,2015-11-10,http://www.sec.gov/Archives/edgar/data/8328/0001437749-15-020286-index.htm
"Applied Minerals, Inc.",NT 10-Q,8328,2015-11-10,http://www.sec.gov/Archives/edgar/data/8328/0001437749-15-020296-index.htm
"Applied Visual Sciences, Inc.",10-Q,873198,2015-11-13,http://www.sec.gov/Archives/edgar/data/873198/0001354488-15-005020-index.htm
Approach Resources Inc,10-Q,1405073,2015-11-05,http://www.sec.gov/Archives/edgar/data/1405073/0001193125-15-368305-index.htm
"Apptigo International, Inc.",10-Q,1562738,2015-12-22,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-004601-index.htm
"Apptigo International, Inc.",10-Q/A,1562738,2015-10-19,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-003749-index.htm
"Apptigo International, Inc.",NT 10-Q,1562738,2015-11-16,http://www.sec.gov/Archives/edgar/data/1562738/0001019687-15-004153-index.htm
"Aqua Metals, Inc.",10-Q,1621832,2015-11-10,http://www.sec.gov/Archives/edgar/data/1621832/0001615774-15-003198-index.htm
Aramark,10-K,1584509,2015-12-01,http://www.sec.gov/Archives/edgar/data/1584509/0001584509-15-000215-index.htm
Arbutus Biopharma Corp,10-Q,1447028,2015-11-05,http://www.sec.gov/Archives/edgar/data/1447028/0001062993-15-005809-index.htm
Arc Logistics Partners LP,10-Q,1583744,2015-11-06,http://www.sec.gov/Archives/edgar/data/1583744/0001564590-15-009970-index.htm
"Arcadia Biosciences, Inc.",10-Q,1469443,2015-11-05,http://www.sec.gov/Archives/edgar/data/1469443/0001564590-15-009725-index.htm
"Arch Therapeutics, Inc.",10-K,1537561,2015-12-11,http://www.sec.gov/Archives/edgar/data/1537561/0001144204-15-070409-index.htm
"Archrock Partners, L.P.",10-Q,1367064,2015-11-05,http://www.sec.gov/Archives/edgar/data/1367064/0001367064-15-000013-index.htm
"Archrock, Inc.",10-Q,1389050,2015-11-05,http://www.sec.gov/Archives/edgar/data/1389050/0001389050-15-000027-index.htm
Ares Commercial Real Estate Corp,10-Q,1529377,2015-11-05,http://www.sec.gov/Archives/edgar/data/1529377/0001104659-15-075973-index.htm
"Argo Group International Holdings, Ltd.",10-Q,1091748,2015-11-06,http://www.sec.gov/Archives/edgar/data/1091748/0001564590-15-009915-index.htm
"Ariel Clean Energy, Inc.",10-Q,1499684,2015-11-13,http://www.sec.gov/Archives/edgar/data/1499684/0001640334-15-000310-index.htm
"Arista Networks, Inc.",10-Q,1596532,2015-11-06,http://www.sec.gov/Archives/edgar/data/1596532/0001596532-15-000176-index.htm
Arlington Asset Investment Corp.,10-Q,1209028,2015-11-02,http://www.sec.gov/Archives/edgar/data/1209028/0001144204-15-062233-index.htm
"Armada Hoffler Properties, Inc.",10-Q,1569187,2015-11-04,http://www.sec.gov/Archives/edgar/data/1569187/0001193125-15-365125-index.htm
"Armco Metals Holdings, Inc.",10-Q,1410711,2015-11-16,http://www.sec.gov/Archives/edgar/data/1410711/0001437749-15-020878-index.htm
"Armour Residential REIT, Inc.",10-Q,1428205,2015-11-06,http://www.sec.gov/Archives/edgar/data/1428205/0001428205-15-000257-index.htm
"Armstrong Energy, Inc.",10-Q,1532288,2015-11-12,http://www.sec.gov/Archives/edgar/data/1532288/0001532288-15-000007-index.htm
"Arno Therapeutics, Inc",10-Q,1195116,2015-11-16,http://www.sec.gov/Archives/edgar/data/1195116/0001144204-15-065803-index.htm
Aroga Holding Corp.,10-Q,1529804,2015-11-23,http://www.sec.gov/Archives/edgar/data/1529804/0001617819-15-000075-index.htm
Aroga Holding Corp.,NT 10-Q,1529804,2015-11-16,http://www.sec.gov/Archives/edgar/data/1529804/0001617819-15-000070-index.htm
Arowana Inc.,10-Q,1622577,2015-10-19,http://www.sec.gov/Archives/edgar/data/1622577/0001213900-15-007778-index.htm
Arowana Inc.,NT 10-Q,1622577,2015-10-16,http://www.sec.gov/Archives/edgar/data/1622577/0001213900-15-007728-index.htm
Arrayit Corp,10-Q,1084507,2015-11-20,http://www.sec.gov/Archives/edgar/data/1084507/0001354488-15-005240-index.htm
Arrayit Corp,NT 10-Q,1084507,2015-11-16,http://www.sec.gov/Archives/edgar/data/1084507/0001354488-15-005124-index.htm
"Artec Global Media, Inc.",10-Q,1561865,2015-12-21,http://www.sec.gov/Archives/edgar/data/1561865/0001477932-15-007726-index.htm
"Artec Global Media, Inc.",NT 10-Q,1561865,2015-12-15,http://www.sec.gov/Archives/edgar/data/1561865/0001477932-15-007634-index.htm
Artisan Partners Asset Management Inc.,10-Q,1517302,2015-11-02,http://www.sec.gov/Archives/edgar/data/1517302/0001517302-15-000061-index.htm
"Ascena Retail Group, Inc.",10-Q,1498301,2015-12-01,http://www.sec.gov/Archives/edgar/data/1498301/0001498301-15-000090-index.htm
"Ascent Capital Group, Inc.",10-Q,1437106,2015-11-09,http://www.sec.gov/Archives/edgar/data/1437106/0001437106-15-000129-index.htm
"Ascent Solar Technologies, Inc.",10-Q,1350102,2015-11-13,http://www.sec.gov/Archives/edgar/data/1350102/0001350102-15-000097-index.htm
"Ashford Hospitality Prime, Inc.",10-Q,1574085,2015-11-09,http://www.sec.gov/Archives/edgar/data/1574085/0001574085-15-000093-index.htm
Ashford Inc,10-Q,1604738,2015-11-16,http://www.sec.gov/Archives/edgar/data/1604738/0001604738-15-000089-index.htm
Asia Interactive Media Inc.,10-Q,1172318,2015-11-16,http://www.sec.gov/Archives/edgar/data/1172318/0001493152-15-005514-index.htm
Asia Travel Corp,10-Q,1027235,2015-11-17,http://www.sec.gov/Archives/edgar/data/1027235/0001549727-15-000107-index.htm
Asia Travel Corp,NT 10-Q,1027235,2015-11-16,http://www.sec.gov/Archives/edgar/data/1027235/0001549727-15-000101-index.htm
Asian Development Frontier Inc.,10-Q,1353633,2015-12-08,http://www.sec.gov/Archives/edgar/data/1353633/0001062993-15-006576-index.htm
"Asiya Pearls, Inc.",10-K,1591913,2015-12-10,http://www.sec.gov/Archives/edgar/data/1591913/0001393905-15-000653-index.htm
Aspect FuturesAccess LLC,10-Q,1309132,2015-11-13,http://www.sec.gov/Archives/edgar/data/1309132/0001104659-15-078552-index.htm
"Aspect Software Parent, Inc.",10-Q,1506545,2015-11-17,http://www.sec.gov/Archives/edgar/data/1506545/0001506545-15-000026-index.htm
"Associated Capital Group, Inc.",10-Q,1642122,2015-12-16,http://www.sec.gov/Archives/edgar/data/1642122/0001060349-15-000032-index.htm
"Asterias Biotherapeutics, Inc.",10-Q,1572552,2015-11-09,http://www.sec.gov/Archives/edgar/data/1572552/0001140361-15-040205-index.htm
"Atacama Resources International, Inc.",10-Q,1584618,2015-11-20,http://www.sec.gov/Archives/edgar/data/1584618/0001014897-15-000389-index.htm
"Atacama Resources International, Inc.",NT 10-Q,1584618,2015-11-16,http://www.sec.gov/Archives/edgar/data/1584618/0001014897-15-000360-index.htm
"Atara Biotherapeutics, Inc.",10-Q,1604464,2015-11-06,http://www.sec.gov/Archives/edgar/data/1604464/0001564590-15-009779-index.htm
Athens Bancshares Corp,10-Q,1472093,2015-11-06,http://www.sec.gov/Archives/edgar/data/1472093/0001193125-15-370323-index.htm
Atlantic Alliance Partnership Corp.,10-Q,1630940,2015-10-28,http://www.sec.gov/Archives/edgar/data/1630940/0001213900-15-008005-index.htm
"Atlantic Capital Bancshares, Inc.",10-Q,1461755,2015-11-13,http://www.sec.gov/Archives/edgar/data/1461755/0001461755-15-000004-index.htm
Atlantic Coast Financial CORP,10-Q,1404296,2015-11-13,http://www.sec.gov/Archives/edgar/data/1404296/0001144204-15-065349-index.htm
Atlanticus Holdings Corp,10-Q,1464343,2015-11-13,http://www.sec.gov/Archives/edgar/data/1464343/0001464343-15-000019-index.htm
Atlas America Public #14-2004 L.P.,10-Q,1294476,2015-11-23,http://www.sec.gov/Archives/edgar/data/1294476/0001564590-15-011030-index.htm
Atlas America Public #14-2004 L.P.,NT 10-Q,1294476,2015-11-17,http://www.sec.gov/Archives/edgar/data/1294476/0001193125-15-379846-index.htm
Atlas America Public #14-2005 (A) L.P.,10-Q,1336339,2015-11-23,http://www.sec.gov/Archives/edgar/data/1336339/0001564590-15-011031-index.htm
Atlas America Public #14-2005 (A) L.P.,NT 10-Q,1336339,2015-11-17,http://www.sec.gov/Archives/edgar/data/1336339/0001193125-15-379749-index.htm
Atlas America Public #15-2005 (A) L.P.,10-Q,1335236,2015-11-23,http://www.sec.gov/Archives/edgar/data/1335236/0001564590-15-011034-index.htm
Atlas America Public #15-2005 (A) L.P.,NT 10-Q,1335236,2015-11-17,http://www.sec.gov/Archives/edgar/data/1335236/0001193125-15-379786-index.htm
Atlas America Public #15-2006 (B) L.P.,10-Q,1357361,2015-11-23,http://www.sec.gov/Archives/edgar/data/1357361/0001564590-15-011032-index.htm
Atlas America Public #15-2006 (B) L.P.,NT 10-Q,1357361,2015-11-17,http://www.sec.gov/Archives/edgar/data/1357361/0001193125-15-379788-index.htm
Atlas America Series 26-2005 L.P.,10-Q,1342514,2015-11-23,http://www.sec.gov/Archives/edgar/data/1342514/0001564590-15-011056-index.htm
Atlas America Series 26-2005 L.P.,NT 10-Q,1342514,2015-11-17,http://www.sec.gov/Archives/edgar/data/1342514/0001193125-15-379757-index.htm
